,hotel_name,city_id,hotel_adress,hotel_note,hotel_lat,hotel_lon,hotel_href,hotel_desc
818,Le Magnan,22,"63 Rue du Portail Magnanen, 84000 Avignon, France",8.3,43.94362946,4.81217131,https://www.booking.com/hotel/fr/hotellemagnan.fr.html,"Situé dans un cadre verdoyant au sein des anciens remparts de la ville, Le Magnan propose une connexion Wi-Fi gratuite. Il se trouve à 10 minutes à pied du Palais des Papes.

La plupart de ses confortables chambres offrent une vue sur le jardin. Toutes comprennent une salle de bains privative pourvue d’une baignoire ou d’une douche, une ligne de téléphone directe, une télévision par satellite ainsi qu’une connexion Wi-Fi mise gracieusement à votre disposition.

Le Magnan prépare le petit-déjeuner, à déguster sur la terrasse du jardin en été. Un petit-déjeuner léger comprenant une boisson chaude, une viennoiserie française et du jus de fruits peut également être apprécié à un tarif réduit.

À seulement 5 minutes de l’hôtel, vous trouverez des restaurants proposant une cuisine française traditionnelle et régionale. Ces restaurants peuvent recevoir des groupes et organiser de grandes fêtes.

Vous séjournerez à 700 mètres de la gare d’Avignon-Centre et à 1 km de l’université d’Avignon."
819,ibis budget Avignon Centre,22,"8, boulevard Saint Dominique, 84000 Avignon, France",7.4,43.94375631,4.7981523600000004,https://www.booking.com/hotel/fr/ibis-budget-avignon-centre.fr.html,"Situé à Avignon, l'ibis budget Avignon Centre propose une connexion Wi-Fi gratuite, à 30 minutes de route d'Orange et du pont du Gard, ainsi qu'à 1,3 km du palais des papes.

Offrant une vue sur la ville et le jardin, les chambres climatisées comprennent une télévision par câble et satellite. La salle de bain privative est pourvue d'articles de toilettes gratuits, ainsi que d'une baignoire ou d'une douche.

L'ibis budget Avignon Centre comporte une réception ouverte 24/24, une terrasse et un bar. L’hôtel comporte aussi un salon commun et un distributeur automatique.

Vous séjournerez à 600 mètres de la gare centrale d'Avignon est à 4 km de la gare de TGV d'Avignon. L'aéroport de Marseille-Provence est implanté à 83 km. Un parking public payant est mis à votre disposition à 100 mètres et un parking public gratuit est se trouve à 200 mètres de l'hôtel."
820,ApartHotel Sainte-Marthe,22,"6 Route de Lyon , 84000 Avignon, France",7.9,43.94989514,4.81986389,https://www.booking.com/hotel/fr/ra-c-sidence-sainte-marthe.fr.html,"Situé en face de l'université Sainte Marthe, à seulement 15 minutes à pied du Palais des Papes et du centre historique d'Avignon, l'Apart'Hotel Sainte-Marthe propose des appartements indépendants et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Le parc aquatique Splashworld se trouve à 23 km.

Les hébergements climatisés sont pourvus d’une télévision à écran plat, d’une armoire, d’une kitchenette complète et d’une salle de bains privative munie d’une douche ou d’une baignoire.

Certains appartements comprennent une terrasse donnant sur Avignon, tandis que d’autres sont adaptés aux personnes à mobilité réduite.

Un petit-déjeuner buffet continental est servi tous les jours de 7h30 à 10h00, sur réservation et moyennant des frais supplémentaires.

Vous séjournerez à 5 minutes de route de la gare d’Avignon. Un parking public gratuit est disponible à proximité. Un parking privé est aussi présent sur place, moyennant un supplément.

L’appart’hôtel est accessible à pied par le boulevard Limbert. Vous pourrez par ailleurs le rejoindre en voiture, en empruntant la rue du Théâtre."
821,Le Petit Patio,21,"16 Rue Boulegon, 13100 Aix-en-Provence, France",8.7,43.5309938,5.44959927,https://www.booking.com/hotel/fr/le-petit-patio-aix-en-provence.fr.html,"Situé à Aix-en-Provence, à 31 km de la station de métro Joliette, à 32 km du centre commercial Les Terrasses du Port et à 32 km de la station de métro Vieux Port, Le Petit Patio propose un hébergement avec une terrasse et une connexion Wi-Fi gratuite. Cet appartement dispose d'une terrasse. L'établissement se trouve à 300 mètres du centre-ville et à 31 km de la gare de Marseille Saint-Charles.

Récemment rénové, cet appartement comprend une chambre séparée, une salle de bains, une cuisine entièrement équipée avec un coin repas, un coin repas extérieur et une télévision à écran plat. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous séjournerez à 32 km du musée des civilisations de l'Europe et de la Méditerranée et à 33 km de la rue Saint-Ferréol. L'aéroport de Marseille-Provence, le plus proche, est implanté à 27 km."
822,"Èrsextius, SH, Aix-en-Provence",21,"4 Rue Frédéric Mistral, 13100 Aix-en-Provence, France",8.4,43.5261678,5.4506923,https://www.booking.com/hotel/fr/ersextius-sh-aix-en-provence.fr.html,"Idéalement situé au cœur d'Aix-en-Provence, l'Èrsextius, SH, Aix-en-Provence est un appartement récemment rénové. Il propose gratuitement une connexion Wi-Fi et un parking privé. Il est situé à 31 km de la gare de Marseille Saint-Charles et bénéficie d'une sécurité d'une journée. La station de métro Joliette se trouve à 31 km et le centre commercial Les Terrasses du Port est à 32 km.

Cet appartement climatisé comprend une chambre séparée, une salle de bains ainsi qu'une cuisine entièrement équipée avec un four et un micro-ondes. Les serviettes et le linge de lit sont fournis. Cet appartement est non-fumeurs et hypoallergénique.

Vous trouverez un café sur place.

Vous séjournerez à 32 km de la station de métro Vieux Port et du musée des civilisations de l'Europe et de la Méditerranée. L'aéroport de Marseille-Provence, le plus proche, est implanté à 27 km."
823,Appart des Augustins,21,"61 Rue Espariat, 13100 Aix-en-Provence, France",9.0,43.5269542,5.4465705,https://www.booking.com/hotel/fr/appart-des-augustins.fr.html,"Situé dans le centre d'Aix-en-Provence, à 30 km de la gare de Marseille Saint-Charles et de la station de métro Joliette, L'Appart des Augustins propose une connexion Wi-Fi gratuite et la climatisation. Cet appartement dispose d'un balcon. Cet établissement non-fumeurs se trouve à 31 km du centre commercial Les Terrasses du Port.

Cet appartement comprend une chambre, une télévision à écran plat, un coin salon et une salle de bains. Sa cuisine est équipée d'un micro-ondes et d'un grille-pain.

Vous séjournerez à 32 km de la station de métro Vieux Port et du musée des civilisations de l'Europe et de la Méditerranée. L'aéroport de Marseille-Provence, le plus proche, est implanté à 26 km."
824,T2 au naturel Aix-en-Provence,21,"1250 Chemin des Cruyes, 13090 Aix-en-Provence, France",9.2,43.5698099,5.4180518,https://www.booking.com/hotel/fr/t2-aix-en-provence-aix-en-provence1.fr.html,"Situé à Aix-en-Provence, le T2 au naturel Aix-en-Provence propose un hébergement avec une piscine d'eau salée. Cet hébergement climatisé se trouve à 34 km de la gare de Marseille-Saint-Charles. Vous pourrez profiter d'un parking privé sur place et d'une connexion Wi-Fi gratuite. Cet établissement non-fumeurs se trouve à 35 km de la station de métro Joliette.

Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, une cuisine entièrement équipée et une terrasse avec vue sur le jardin. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

Vous pourrez vous détendre dans le jardin.

Vous séjournerez à 36 km du centre commercial Les Terrasses du Port et de la station de métro Vieux Port. L'aéroport de Marseille-Provence est à 30 km."
825,Le Loft du Matheron,21,"10 Rue Matheron, 13100 Aix-en-Provence, France",9.3,43.5303992,5.44944435,https://www.booking.com/hotel/fr/le-loft-du-matheron.fr.html,"Situé dans le centre d'Aix-en-Provence, à 31 km de la gare de Marseille Saint-Charles et de la station de métro Joliette, l'établissement Le Loft du Matheron propose une connexion Wi-Fi gratuite et la climatisation. Il est situé à 32 km du centre commercial Les Terrasses du Port et dispose d'une sécurité d'une journée. L'établissement possède un parking privé et une station de recharge pour véhicules électriques.

Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat avec des services de streaming, un coin repas, une cuisine entièrement équipée et un balcon offrant une vue paisible sur la rue. Les logements comprennent une baignoire et un dressing. Cet appartement est non-fumeurs et insonorisé.

Vous trouverez un café sur place.

Lors de votre séjour, vous pourrez pratiquer des activités à Aix-en-Provence et dans ses environs, telles que des visites à pied.

Le Loft du Matheron se trouve à 32 km de la station de métro Vieux Port et à 33 km du musée des civilisations de l'Europe et de la Méditerranée. L'aéroport le plus proche, celui de Marseille-Provence, est situé à 27 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires."
826,Suite l'Escoundudo,21,"Villa l'Escoundudo 13 Chemin des 3 Moulins - Res des 3 Moul, 13100 Aix-en-Provence, France",8.4,43.53659792,5.45644031,https://www.booking.com/hotel/fr/l-39-escoundudo.fr.html,"Offrant une vue sur le jardin et la montagne, la Suite l'Escoundudo est située à Aix-en-Provence, à 32 km de la station de métro Joliette et à 33 km du centre commercial Les Terrasses du Port. Vous pourrez profiter d'une terrasse et d'un parking privé gratuit. Cet établissement non-fumeurs se trouve à 32 km de la gare de Marseille-Saint-Charles.

Dotée d'une connexion Wi-Fi gratuite, cette maison d'hôtes dispose d'une télévision par satellite à écran plat, d'un lave-linge et d'une cuisine entièrement équipée avec un four et un micro-ondes. Les serviettes et le linge de lit sont fournis. L'hébergement dispose de la climatisation, du chauffage et d'une salle de bains privative.

Vous trouverez un café sur place.

Vous pourrez pratiquer diverses activités à Aix-en-Provence et dans ses environs, telles que des visites à pied.

Vous séjournerez à 33 km de la station de métro Vieux Port et du musée des civilisations de l'Europe et de la Méditerranée. L'aéroport le plus proche, celui de Marseille-Provence, est situé à 28 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires."
827,TILIA JOURDAN-Studio Cosy Aix Centre-Cours MIRABEAU-PARKING-WIFI-SMART TV-RUE CALME,21,"3 Rue Clos Cangina, 13100 Aix-en-Provence, France",8.5,43.520325,5.4506987,https://www.booking.com/hotel/fr/tilia-jourdan-appartement-amp-patio-parking-libre.fr.html,"Offrant une vue sur le jardin, le TILIA JOURDAN-Studio Cosy Aix Centre-Cours MIRABEAU-PARKING-WIFI-SMART TV-RUE CALME propose un hébergement avec une terrasse, à environ 32 km de la station de métro Joliette. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Cet établissement non-fumeurs se trouve à 32 km de la gare de Marseille-Saint-Charles.

Cet appartement comprend une chambre, une télévision à écran plat, un coin salon et une salle de bains pourvue d'une baignoire. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis. Pour plus d'intimité, l'hébergement insonorisé dispose d'une entrée privée.

Vous séjournerez à 33 km du centre commercial Les Terrasses du Port et de la station de métro Vieux Port. L'aéroport le plus proche, celui de Marseille Provence, est situé à 27 km."
828,La maison de Marie Hélène 2 piscine partagée,21,"34 Avenue des Infirmeries, 13100 Aix-en-Provence, France",9.6,43.5072268,5.4651872,https://www.booking.com/hotel/fr/la-maison-de-marie-helene-1.fr.html,"Située à Aix-en-Provence, La maison de Marie Hélène 2 piscine partagée propose un hébergement avec une piscine extérieure. Cet hébergement climatisé se trouve à 33 km de la gare de Marseille-Saint-Charles. Vous pourrez profiter d'un parking privé sur place et d'une connexion Wi-Fi gratuite. Cet établissement non-fumeurs se trouve à 34 km de la station de métro Joliette.

Cette villa comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la piscine. Vous pourrez prendre vos repas dans le coin repas extérieur tout en admirant la vue sur la cour intérieure. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

Vous séjournerez à 35 km du centre commercial Les Terrasses du Port et de la station de métro Vieux Port. L'aéroport le plus proche, celui de Marseille Provence, est situé à 29 km."
829,Aix-en-Provence Superbe studio centre historique,21,"30 Rue Bédarrides, 13100 Aix-en-Provence, France",8.8,43.5282208,5.4475092,https://www.booking.com/hotel/fr/aix-en-provence-superbe-studio-centre-historique.fr.html,"L'Aix-en-Provence Superbe studio centre historique est situé dans le centre historique d'Aix-en-Provence, à 30 km de la station de métro Joliette, à 31 km du centre commercial Les Terrasses du Port et à 32 km de la station de métro Vieux Port. L'établissement se trouve à environ 32 km du musée des civilisations de l'Europe et de la Méditerranée, de la rue Saint-Ferréol et de la station de métro Castellane. L'établissement se trouve à 100 mètres du centre-ville et à 30 km de la gare de Marseille Saint-Charles.

Cet appartement comprend une chambre, une kitchenette entièrement équipée et une salle de bains. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous séjournerez à 33 km de la station de métro La Timone et à 34 km de la basilique Notre-Dame de la Garde. L'aéroport de Marseille-Provence, le plus proche, est implanté à 26 km."
830,Studio Lumineux avec Terrasse,21,"26 Cours Sextius, 13100 Aix-en-Provence, France",8.6,43.5286345,5.4433438,https://www.booking.com/hotel/fr/studio-lumineux-avec-terrasse-aix-en-provence.fr.html,"Situé à Aix-en-Provence, en Provence-Alpes-Côte d'Azur, le Studio Lumineux avec Terrasse dispose d'une terrasse. Il se trouve à environ 30 km de la station de métro Joliette, à 31 km du centre commercial Les Terrasses du Port et à 31 km de la station de métro Vieux Port. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement et la gare de Marseille-Saint-Charles se trouve à 30 km.

Cet appartement comprend une chambre, une cuisine entièrement équipée et une salle de bains. Il dispose également d'une télévision à écran plat. Cet établissement est non-fumeurs.

Vous séjournerez à 32 km du musée des civilisations de l'Europe et de la Méditerranée et de la station de métro Castellane. L'aéroport de Marseille-Provence, le plus proche, est implanté à 26 km."
831,Cassis Studio,21,"34 RUE PAVILLON, 13100 Aix-en-Provence, France",7.5,43.5263365,5.4543277,https://www.booking.com/hotel/fr/cassis-studio.fr.html,"Installé dans le centre historique d’Aix-en-Provence, le Cassis Studio se trouve à 1,7 km de la cathédrale Saint-Sauveur, à 500 mètres du cours Mirabeau ainsi qu’à 80 mètres du tribunal de grande instance. Cet hébergement propose une connexion Wi-Fi gratuite et une cuisine entièrement équipée.

L’appartement est équipé de la télévision par satellite.

Vous séjournerez à proximité de lieux d’intérêt prisés comme le musée Granet, le lycée militaire d'Aix-en-Provence et le centre des congrès de la ville. L’aéroport de Marseille-Provence est le plus proche, à 29 km du Cassis Studio."
832,Le Loft de Roxane Centre historique Aix en Provence,21,"30 Rue Mignet, 13100 Aix-en-Provence, France",8.9,43.5312571,5.4509831,https://www.booking.com/hotel/fr/le-loft-de-roxane-centre-historique-aix-en-provence.fr.html,"Situé dans le centre d'Aix-en-Provence, à 31 km de la gare de Marseille Saint-Charles et de la station de métro Joliette, l'établissement Le Loft de Roxane Centre historique Aix en Provence propose une connexion Wi-Fi gratuite, un casino et la climatisation. L'établissement se trouve à 32 km de la station de métro Vieux Port, à 33 km du musée des civilisations de l'Europe et de la Méditerranée et à 33 km de la station de métro Castellane. Cet établissement non-fumeurs se trouve à 32 km du centre commercial Les Terrasses du Port.

Cet appartement 1 chambre dispose d'un salon avec une télévision à écran plat et des services de streaming, d'une cuisine entièrement équipée avec un lave-vaisselle et un four, ainsi que d'une salle de bains avec un sèche-cheveux. Les serviettes et le linge de lit sont fournis. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

Vous trouverez un café et une supérette sur place. Vous trouverez des restaurants à proximité de l'appartement.

Lors de votre séjour au Loft de Roxane Centre historique Aix en Provence, vous pourrez pratiquer diverses activités à Aix-en-Provence et dans ses environs, telles que la randonnée et les randonnées.

Vous séjournerez à 33 km de la rue Saint-Ferréol et à 34 km de la station de métro La Timone. L'aéroport le plus proche, celui de Marseille Provence, est situé à 27 km."
833,Hotel Cardinal,21,"24 Rue Cardinale, 13100 Aix-en-Provence, France",8.5,43.5255987,5.4517208,https://www.booking.com/hotel/fr/cardinal.fr.html,"L'Hotel Cardinal vous propose des chambres dotées de la climatisation et d'une salle de bains privative à Aix-en-Provence, à moins de 800 mètres du cours Mirabeau et de la cathédrale Saint-Sauveur, ainsi qu'à 3 minutes à pied de sites d'intérêt tels que le centre de Congrès d'Aix-en-Provence.

Les chambres et suites présentent une décoration individuelle, et disposent d'une machine à café et d'un bureau. Certaines comprennent également une kitchenette équipée d'un micro-ondes, d'un réfrigérateur et d'une plaque de cuisson.

Le personnel de la réception de l'Hotel Cardinal parle par ailleurs anglais et français.

Enfin, l'aéroport Marseille-Provence est installé à 21 km de l'établissement."
834,Studio climatisé très calme derrière rue d'Italie- Centre historique,21,"9 Rue du Petit Saint-Esprit, 13100 Aix-en-Provence, France",9.1,43.5256015,5.4539267,https://www.booking.com/hotel/fr/very-quiet-studio-historical-town.fr.html,"Situé à Aix-en-Provence, à 32 km de la station de métro Joliette et à 33 km du centre commercial Les Terrasses du Port, le Studio climatisé très calme derrière rue d'Italie- Centre historique propose un hébergement avec une connexion Wi-Fi gratuite et une télévision à écran plat. Vous séjournerez à 33 km de la station de métro Vieux Port, à 33 km du musée des civilisations de l'Europe et de la Méditerranée et à 34 km de la rue Saint-Ferréol. L'établissement se trouve à 500 mètres du centre-ville et à 32 km de la gare de Marseille Saint-Charles.

Cet appartement comprend une chambre séparée, une salle de bains ainsi qu'une kitchenette entièrement équipée avec un micro-ondes et un réfrigérateur. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous séjournerez à 34 km de la station de métro Castellane et à 35 km de la station de métro La Timone. L'aéroport le plus proche, celui de Marseille Provence, 28 km du Studio climatisé très calme derrière rue d'Italie- Centre historique."
835,Les Jardins de Mistral Apartment,21,"2ème étage 9 rue Frédéric Mistral, 13100 Aix-en-Provence, France",9.3,43.52606932,5.45086174,https://www.booking.com/hotel/fr/les-jardins-de-mistral-apartment.fr.html,"Situé dans le centre d'Aix-en-Provence, à 31 km de la gare de Marseille Saint-Charles et de la station de métro Joliette, l'établissement Les Jardins de Mistral Apartment propose une connexion Wi-Fi gratuite, un jardin et la climatisation. Il est situé à 32 km du centre commercial Les Terrasses du Port et dispose d'un ascenseur. Vous séjournerez à 33 km de la rue Saint-Ferréol et de la station de métro Castellane.

Offrant une vue sur le jardin, cet appartement comprend une terrasse, une chambre, un salon, une télévision à écran plat, une kitchenette équipée d'un lave-vaisselle et d'un four ainsi qu'une salle de bains pourvue d'une baignoire. Les serviettes et le linge de lit sont fournis. Cet appartement est non-fumeurs et insonorisé.

Vous trouverez un café sur place.

Vous séjournerez à 32 km de la station de métro Vieux Port et à 33 km du musée des civilisations de l'Europe et de la Méditerranée. L'aéroport de Marseille-Provence, le plus proche, est implanté à 27 km."
836,Aix Homes,21,"26 Cours Sextius, 13100 Aix-en-Provence, France",8.7,43.5287484,5.4436653,https://www.booking.com/hotel/fr/26-cours-sextius.fr.html,"L'Aix Homes est situé à Aix-en-Provence, à 30 km de la gare de Marseille-Saint-Charles, à 30 km de la station de métro Joliette et à 31 km du centre commercial Les Terrasses du Port. Il propose un ascenseur, une supérette et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Vous pourrez profiter de l'air frais grâce aux sièges extérieurs.

Offrant une vue sur la ville, l'appartement comprend un balcon, un coin salon, une télévision par satellite à écran plat, une cuisine entièrement équipée avec un micro-ondes et un grille-pain, ainsi qu'une salle de bains privative avec une baignoire et un sèche-cheveux. Un réfrigérateur, des plaques de cuisson, des ustensiles de cuisine, une machine à café et une bouilloire sont également fournis. Le linge de lit et les serviettes sont fournis.

Vous séjournerez à 31 km de la station de métro Vieux Port et à 32 km du musée des civilisations de l'Europe et de la Méditerranée. L'aéroport de Marseille-Provence, le plus proche, est implanté à 26 km."
837,Domaine de Carraire,21,"684 Chemin Carraire de Salin, 13090 Aix-en-Provence, France",8.8,43.5660625,5.3844477,https://www.booking.com/hotel/fr/domaine-de-carraire-chez-alphonse.fr.html,"Situé à Aix-en-Provence, le Domaine de Carraire propose un hébergement réservé aux adultes avec une piscine extérieure ouverte en saison, une baignoire en plein air et un jardin. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Vous pourrez accéder à la maison d'hôtes par une entrée privée.

Les logements comprennent une télévision par câble à écran plat, un réfrigérateur, une machine à café, une douche, un sèche-cheveux et du mobilier de jardin. Leur salle de bains privative est pourvue d'articles de toilette gratuits. Certaines chambres comprennent une cuisine entièrement équipée avec un micro-ondes. Le linge de lit et les serviettes de toilette sont fournis.

Vous pourrez pratiquer diverses activités à Aix-en-Provence et dans ses environs, telles que la randonnée et les randonnées à pied.

Le Domaine de Carraire se trouve à 36 km de la gare de Marseille-Saint-Charles et de la station de métro Joliette. L'aéroport de Marseille-Provence, le plus proche, est implanté à 32 km."
838,Ma place au sud Aix Parking,21,"24 Boulevard Albert Charrier, 13100 Aix-en-Provence, France",8.9,43.5212324,5.4445719,https://www.booking.com/hotel/fr/ma-place-au-sud-aix-centre.fr.html,"Situé à Aix-en-Provence, le Ma place au sud Aix Parking propose un hébergement climatisé avec une terrasse. Vous profiterez d'une piscine privée et d'un parking privé gratuit. Cet établissement non-fumeurs se trouve à 30 km de la gare de Marseille-Saint-Charles.

Doté d'une connexion Wi-Fi gratuite, cet appartement 1 chambre dispose d'une télévision à écran plat, d'un lave-linge et d'une cuisine entièrement équipée avec un micro-ondes et un grille-pain. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 30 km de la station de métro Joliette et à 31 km du centre commercial Les Terrasses du Port. L'aéroport de Marseille-Provence, le plus proche, est implanté à 26 km."
839,Maison de charme à Aix-En-Provence,21,"265 Chemin de l'Échelle, 13100 Aix-en-Provence, France",9.4,43.5445591,5.46321295,https://www.booking.com/hotel/fr/maison-de-charme-a-aix-en-provence.fr.html,"La Maison de charme à Aix-En-Provence est située à Aix-en-Provence, à 2,3 km du cours Mirabeau, à 1,5 km du studio de Cézanne et à 1,9 km de l'université Sciences Po Aix. Cet hébergement climatisé se trouve à 1,9 km de la cathédrale Saint-Sauveur. Vous bénéficierez d'un parking privé sur place et d'une connexion Wi-Fi gratuite.

Cette maison de vacances comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin.

Lors de votre séjour, vous pourrez profiter d'un jardin avec barbecue et partir en randonnée dans les environs.

Vous séjournerez à 2 km du lycée militaire d'Aix-en-Provence et de l'hôtel de ville d'Aix-en-Provence. L'aéroport le plus proche, celui de Marseille Provence, est situé à 23 km."
840,Hôtel des Augustins,21,"3 Rue De La Masse, 13100 Aix-en-Provence, France",8.2,43.52688664,5.4472714700000004,https://www.booking.com/hotel/fr/les-augustins.fr.html,"Situé à côté du célèbre cours Mirabeau, au cœur de la vieille ville d'Aix-en-Provence, l'Hôtel Les Augustins se trouve dans les murs d'un couvent datant du XIIe siècle.

L'Hôtel Les Augustins, subtil mélange d'architecture historique et moderne, bénéficie d'un magnifique hall d'entrée.

L'hôtel propose des chambres spacieuses alliant l’architecture traditionnelle aux équipements modernes. Toutes les chambres sont climatisées et équipées d’une télévision et d’un minibar.

Le petit-déjeuner est servi tous les matins dans la salle à manger ou dans le confort de votre chambre. Vous pourrez profiter d’une connexion Wi-Fi gratuite dans l’ensemble des locaux, et d’une réception ouverte 24h/24."
841,L'Escapade Aixoise hyper centre historique studios free netfilx wifi romantics apartments historic center,21,"5 rue de la Louvière, 13100 Aix-en-Provence, France",8.0,43.531203,5.449408,https://www.booking.com/hotel/fr/l-39-escapade-aixoise-nuit-romantique.fr.html,"Situé dans le centre d'Aix-en-Provence, à seulement 31 km de la gare de Marseille Saint-Charles et de la station de métro Joliette, L'Escapade Aixoise hyper centre historique studios free netfilx wifi romantics apartments historic center propose un hébergement avec vue sur la ville et connexion Wi-Fi gratuite. L'établissement se trouve à environ 32 km du centre commercial Les Terrasses du Port, de la station de métro Vieux Port et du musée des civilisations de l'Europe et de la Méditerranée. La station de métro La Timone est à 34 km. La basilique Notre-Dame de la Garde se trouve à 34 km.

Revêtus de parquet, les logements comprennent un coin repas, une télévision à écran plat avec des services de streaming ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Un grille-pain, un réfrigérateur, des plaques de cuisson, une machine à café et une bouilloire sont également fournis. Le linge de lit et les serviettes sont fournis.

Vous séjournerez à 33 km de la rue Saint-Ferréol et de la station de métro Castellane. L'aéroport le plus proche, celui de Marseille Provence, est situé à 27 km."
842,"Studio ensoleillé, typique centre historique, wifi",21,"19 Rue Manuel, 13100 Aix-en-Provence, France",8.7,43.5285149,5.4525706,https://www.booking.com/hotel/fr/studio-ensoleille-typique-centre-historique-wifi.fr.html,"Le Studio ensoleillé, typique centre historique, wifi propose un hébergement avec connexion Wi-Fi gratuite à Aix-en-Provence, à 32 km de la station de métro Joliette, à 33 km du centre commercial Les Terrasses du Port et de la station de métro Vieux Port. Vous séjournerez à 33 km du musée des civilisations de l'Europe et de la Méditerranée, de la rue Saint-Ferréol et de la station de métro Castellane. L'établissement se trouve à 300 mètres du centre-ville et à 32 km de la gare de Marseille Saint-Charles.

Cet appartement comprend une chambre, un salon avec une télévision par câble à écran plat, une cuisine entièrement équipée avec un micro-ondes et un grille-pain, ainsi qu'une salle de bains pourvue d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous séjournerez à 34 km de la station de métro La Timone et à 35 km de la basilique Notre-Dame de la Garde. L'aéroport le plus proche, celui de Marseille Provence, est situé à 27 km."
843,Séjours & Affaires Aix-en-Provence Mirabeau,21,"615 Avenue Wolfgang Amadeus Mozart, 13100 Aix-en-Provence, France",7.9,43.52524078,5.441266,https://www.booking.com/hotel/fr/residence-mirabeau.fr.html,"Cette résidence Séjours & Affaires est située à Aix-en-Provence, à proximité du cours Mirabeau. Elle propose des studios meublés et une connexion Wi-Fi gratuite.

Tous les studios du Séjours & Affaires Aix-en-Provence Mirabeau sont insonorisés et disposent d'une kitchenette complète équipée d'un réfrigérateur, d'un four micro-ondes, de plaques de cuisson et de vaisselle. Ils sont tous desservis par un ascenseur.

Les studios comprennent un canapé-lit, et le ménage, qui inclut le changement du linge, est effectué une fois par semaine."
844,Kyriad Marseille Palais Des Congrès – Vélodrome,20,"162 Boulevard Rabatau Daniel Matalon, 13010 Marseille, France",7.8,43.28066065,5.39956301,https://www.booking.com/hotel/fr/hotelkyriadrabatau.fr.html,"Installé à 1 km du stade vélodrome dans le sud de Marseille, le Kyriad Marseille Palais Des Congrès - Vélodrome propose des chambres climatisées dotées d'une connexion Wi-Fi gratuite ainsi que d'une télévision par satellite avec les chaînes Canal+.

Le restaurant sur place sert un petit-déjeuner buffet et une cuisine française traditionnelle pour le déjeuner et le dîner. Le soir, vous pourrez vous détendre dans le grand bar de l'hôtel.

Cet établissement possède une réception ouverte 24h/24 et des salles de réunion.

Le Kyriad Marseille Palais Des Congrès – Vélodrome se situe à 3 km du Vieux-Port de Marseille et à 2 km de la plage la plus proche. Un parking est fourni sur place."
845,B&B HOTEL Marseille Parc Chanot,20,"35 Boulevard Rabatau, 13008 Marseille, France",7.1,43.27456537,5.39351143,https://www.booking.com/hotel/fr/ibis-budget-marseille-prado.fr.html,"Le B&B HOTEL Marseille Parc Chanot se trouve à Marseille. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement. Toutes les chambres disposent de la climatisation et d’une télévision par satellite. La salle de bains privative est pourvue d’une douche. Du matériel de repassage est également à votre disposition.

Le B&B Hotel Marseille Parc Chanot possède une réception ouverte 24h/24 et une terrasse. Vous pourrez acheter des boissons au distributeur automatique.

L’entrée de l’hôtel se trouve au 7 boulevard Latil, 13008 Marseille.

L'accès à la station Total est fermé pour cause de travaux. L'entrée du parking est étroite et a une hauteur maximale de 1,90 mètre.

L'hôtel se trouve à 400 mètres du rond-point du Prado, 1 km du stade Vélodrome et 1,5 km de Castellane. L’aéroport de Marseille-Provence est situé à 28 km."
